Pclass,Age,SibSp,Parch,Fare,Sex_female,Sex_male,Sex_nan,Embarked_C,Embarked_Q,Embarked_S,Embarked_nan,Cabin_No,Cabin_Yes,Cabin_nan
0.841594769185855,-2.0721199491431515,-0.47890372850921675,0.7104915504396963,-0.44131182793920914,1,0,0,0,0,1,0,0,1,0
0.841594769185855,0.1583257969757037,0.4811038987780187,-0.4448294924492011,-0.33718317071378295,0,1,0,0,0,1,0,1,0,0
0.841594769185855,-0.2877633522480673,-0.47890372850921675,-0.4448294924492011,-0.28040768475560396,0,1,0,1,0,0,0,1,0,0
0.841594769185855,-1.031245267621019,-0.47890372850921675,-0.4448294924492011,-0.4937385532708042,1,0,0,0,1,0,0,1,0,0
-1.5455071871831254,0.7531113292740651,-0.47890372850921675,-0.4448294924492011,-0.04436662185713221,0,1,0,1,0,0,0,0,1,0
0.841594769185855,-0.43645973532265764,-0.47890372850921675,-0.4448294924492011,-0.5072680307757319,0,1,0,0,0,1,0,1,0,0
-0.35195620899863517,0.38137037158758924,-0.47890372850921675,-0.4448294924492011,-0.23764487192752876,1,0,0,0,0,1,0,1,0,0
0.841594769185855,-0.585156118397248,-0.47890372850921675,-0.4448294924492011,-0.503402465774324,0,1,0,0,0,1,0,1,0,0
-0.35195620899863517,0.009629413901113378,-0.47890372850921675,-0.4448294924492011,-0.392267471983846,0,1,0,0,0,1,0,1,0,0
0.841594769185855,0.05351410653384454,0.4811038987780187,-0.4448294924492011,-0.4937385532708042,0,1,0,0,1,0,0,1,0,0
-1.5455071871831254,0.08397760543840854,0.4811038987780187,-0.4448294924492011,1.5458301805970556,1,0,0,1,0,0,0,0,1,0
0.841594769185855,-0.21341516071077213,-0.47890372850921675,-0.4448294924492011,-0.4903561838945722,1,0,0,0,0,1,0,1,0,0
-0.35195620899863517,0.9018077123486554,0.4811038987780187,-0.4448294924492011,-0.12167792188529082,0,1,0,0,0,1,0,1,0,0
-1.5455071871831254,0.1583257969757037,-0.47890372850921675,-0.4448294924492011,0.8310234300142059,1,0,0,1,0,0,0,0,1,0
-0.35195620899863517,0.009629413901113378,-0.47890372850921675,-0.4448294924492011,-0.4405870345014451,0,1,0,0,0,1,0,1,0,0
0.841594769185855,-1.031245267621019,-0.47890372850921675,-0.4448294924492011,-0.48794020576869224,0,1,0,0,0,1,0,1,0,0
-0.35195620899863517,-0.21341516071077213,-0.47890372850921675,-0.4448294924492011,-0.392267471983846,0,1,0,0,0,1,0,1,0,0
0.841594769185855,1.570941436184312,-0.47890372850921675,-0.4448294924492011,-0.48794020576869224,0,1,0,0,0,1,0,1,0,0
0.841594769185855,-0.14774341872492794,-0.47890372850921675,-0.4448294924492011,-0.4909205563847778,0,1,0,0,0,1,0,1,0,0
-1.5455071871831254,0.6044149461994748,0.4811038987780187,-0.4448294924492011,1.0959750535582073,0,1,0,0,0,1,0,0,1,0
0.841594769185855,-0.585156118397248,-0.47890372850921675,-0.4448294924492011,-0.4628140332595407,0,1,0,0,0,1,0,1,0,0
-0.35195620899863517,-0.8082006930091334,-0.47890372850921675,-0.4448294924492011,-0.4405870345014451,0,1,0,0,0,1,0,1,0,0
0.841594769185855,-0.6966784057031907,-0.47890372850921675,-0.4448294924492011,-0.503402465774324,0,1,0,0,0,1,0,1,0,0
-0.35195620899863517,-0.8825488845464287,-0.47890372850921675,-0.4448294924492011,-0.392267471983846,0,1,0,0,0,1,0,1,0,0
0.841594769185855,-1.307059820279687,2.4011191533524894,0.7104915504396963,-0.15131327596858474,1,0,0,0,0,1,0,1,0,0
-1.5455071871831254,0.38137037158758924,0.4811038987780187,-0.4448294924492011,0.9698609953872736,1,0,0,0,0,1,0,0,1,0
0.841594769185855,-0.06471877763618179,-0.47890372850921675,-0.4448294924492011,-0.4932553576456282,0,1,0,0,0,1,0,1,0,0
-0.35195620899863517,2.1657269684826734,-0.47890372850921675,-0.4448294924492011,-0.38260355948032615,0,1,0,0,0,1,0,1,0,0
0.841594769185855,-1.8490753745312658,3.361126780639725,1.8658125933285936,-0.03687708966690435,1,0,0,0,0,1,0,1,0,0
-0.35195620899863517,-0.43645973532265764,-0.47890372850921675,-0.4448294924492011,-0.4405870345014451,0,1,0,0,0,1,0,1,0,0
0.841594769185855,-0.01753327007990835,-0.47890372850921675,-0.4448294924492011,-0.49760411827221207,1,0,0,0,0,1,0,1,0,0
-0.35195620899863517,1.0505040954232459,0.4811038987780187,-0.4448294924492011,-0.14100574689233047,0,1,0,0,0,1,0,1,0,0
-0.35195620899863517,-1.6260307999193804,-0.47890372850921675,1.8658125933285936,-0.13617379064057056,1,0,0,0,0,1,0,1,0,0
-0.35195620899863517,-0.8082006930091334,-0.47890372850921675,-0.4448294924492011,-0.4405870345014451,0,1,0,0,0,1,0,1,0,0
-0.35195620899863517,0.2326739885129989,-0.47890372850921675,-0.4448294924492011,-0.4062801451139498,0,1,0,0,0,1,0,1,0,0
0.841594769185855,-0.7115145787107469,0.4811038987780187,-0.4448294924492011,-0.36416094885860895,1,0,0,1,0,0,0,1,0,0
0.841594769185855,0.18873783621428197,0.4811038987780187,-0.4448294924492011,-0.34394790946624687,1,0,0,0,1,0,0,1,0,0
-0.35195620899863517,-0.06471877763618179,-0.47890372850921675,-0.4448294924492011,-0.4405870345014451,0,1,0,0,0,1,0,1,0,0
0.841594769185855,-0.585156118397248,-0.47890372850921675,-0.4448294924492011,-0.5058184439002039,0,1,0,0,0,1,0,1,0,0
0.841594769185855,0.009629413901113378,-0.47890372850921675,-0.4448294924492011,-0.5038856613995,0,1,0,1,0,0,0,1,0,0
-1.5455071871831254,1.0505040954232459,1.441111526065254,-0.4448294924492011,1.0959750535582073,0,1,0,0,1,0,0,0,1,0
0.841594769185855,-0.3621115437853625,-0.47890372850921675,-0.4448294924492011,-0.4932553576456282,1,0,0,0,0,1,0,1,0,0
-0.35195620899863517,-0.43645973532265764,-0.47890372850921675,1.8658125933285936,-0.3632757344732865,1,0,0,0,0,1,0,1,0,0
-1.5455071871831254,0.5300667546621796,0.4811038987780187,0.7104915504396963,0.37222918390960197,0,1,0,0,0,1,0,0,1,0
-0.35195620899863517,1.7939860107961974,0.4811038987780187,-0.4448294924492011,-0.14100574689233047,0,1,0,0,0,1,0,1,0,0
0.841594769185855,0.04185482175878081,-0.47890372850921675,-0.4448294924492011,-0.503402465774324,0,1,0,0,0,1,0,1,0,0
0.841594769185855,-0.06471877763618179,0.4811038987780187,0.7104915504396963,-0.44131182793920914,1,0,0,0,0,1,0,0,1,0
-1.5455071871831254,2.388771543094559,-0.47890372850921675,-0.4448294924492011,-0.13037544313845867,0,1,0,0,0,1,0,0,1,0
0.841594769185855,0.009629413901113378,0.4811038987780187,-0.4448294924492011,-0.33235121446202304,0,1,0,0,0,1,0,1,0,0
0.841594769185855,0.8274595208113602,-0.47890372850921675,1.8658125933285936,-0.2528655341205725,1,0,0,0,0,1,0,1,0,0
0.841594769185855,-0.06471877763618179,-0.47890372850921675,1.8658125933285936,-0.34886104258303635,1,0,0,1,0,0,0,1,0,0
-1.5455071871831254,0.6292480977671965,-0.47890372850921675,-0.4448294924492011,0.8872345434821792,1,0,0,1,0,0,0,1,0,0
-1.5455071871831254,0.009629413901113378,-0.47890372850921675,-0.4448294924492011,1.0283276660335685,1,0,0,0,0,1,0,0,1,0
-1.5455071871831254,0.38137037158758924,-0.47890372850921675,-0.4448294924492011,9.258679926521259,1,0,0,1,0,0,0,1,0,0
-0.35195620899863517,1.4965932446470167,-0.47890372850921675,0.7104915504396963,-0.14100574689233047,1,0,0,0,0,1,0,1,0,0
0.841594769185855,0.21186267688487204,-0.47890372850921675,-0.4448294924492011,-0.4937385532708042,0,1,0,0,1,0,0,1,0,0
0.841594769185855,-1.9977717576058562,3.361126780639725,1.8658125933285936,-0.03687708966690435,0,1,0,0,0,1,0,1,0,0
-1.5455071871831254,1.6452896277216071,0.4811038987780187,0.7104915504396963,0.8959320647353471,0,1,0,0,0,1,0,0,1,0
-1.5455071871831254,0.7531113292740651,-0.47890372850921675,-0.4448294924492011,-0.6435291970753615,0,1,0,0,0,1,0,0,1,0
0.841594769185855,0.21186267688487204,-0.47890372850921675,-0.4448294924492011,-0.4937385532708042,1,0,0,0,1,0,0,1,0,0
-0.35195620899863517,0.4557185631248844,-0.47890372850921675,-0.4448294924492011,-0.4405870345014451,0,1,0,0,0,1,0,1,0,0
0.841594769185855,-1.031245267621019,3.361126780639725,0.7104915504396963,0.12354385789152479,0,1,0,0,0,1,0,1,0,0
0.841594769185855,-0.3621115437853625,0.4811038987780187,-0.4448294924492011,-0.4932553576456282,0,1,0,0,0,1,0,1,0,0
-1.5455071871831254,2.091378776945378,-0.47890372850921675,0.7104915504396963,2.3225671480674617,1,0,0,0,0,1,0,0,1,0
-1.5455071871831254,0.38137037158758924,-0.47890372850921675,-0.4448294924492011,1.97796749045195,1,0,0,0,0,1,0,0,1,0
-1.5455071871831254,0.5361630743654031,-0.47890372850921675,-0.4448294924492011,-0.04436662185713221,0,1,0,0,0,1,0,1,0,0
0.841594769185855,-0.3621115437853625,-0.47890372850921675,-0.4448294924492011,-0.6435291970753615,0,1,0,0,0,1,0,1,0,0
-0.35195620899863517,0.8274595208113602,-0.47890372850921675,0.7104915504396963,-0.26663660943808826,1,0,0,0,0,1,0,1,0,0
-1.5455071871831254,0.5300667546621796,-0.47890372850921675,0.7104915504396963,-0.06949279436628378,0,1,0,1,0,0,0,0,1,0
0.841594769185855,0.21186267688487204,-0.47890372850921675,-0.4448294924492011,-0.4937385532708042,1,0,0,0,1,0,0,1,0,0
-1.5455071871831254,2.463119734631854,0.4811038987780187,-0.4448294924492011,0.8632351831709378,1,0,0,0,0,1,0,0,1,0
0.841594769185855,1.1248522869605408,-0.47890372850921675,-0.4448294924492011,-0.4937385532708042,1,0,0,0,0,1,0,1,0,0
-0.35195620899863517,1.3606184428960038,-0.47890372850921675,-0.4448294924492011,-0.6435291970753615,0,1,0,0,0,1,0,1,0,0
0.841594769185855,-1.7003789914566756,3.361126780639725,0.7104915504396963,-0.08060629374533156,0,1,0,0,1,0,0,1,0,0
0.841594769185855,0.38137037158758924,0.4811038987780187,0.7104915504396963,-0.2521407406828085,1,0,0,0,0,1,0,1,0,0
0.841594769185855,2.6118161177064443,-0.47890372850921675,-0.4448294924492011,-0.4937385532708042,0,1,0,0,1,0,0,1,0,0
0.841594769185855,-0.13906696917347697,-0.47890372850921675,-0.4448294924492011,-0.4917245939050707,0,1,0,0,0,1,0,1,0,0
0.841594769185855,-1.031245267621019,-0.47890372850921675,-0.4448294924492011,-0.45991485950848476,0,1,0,0,0,1,0,1,0,0
0.841594769185855,-0.8082006930091334,-0.47890372850921675,-0.4448294924492011,-0.48794020576869224,0,1,0,0,0,1,0,1,0,0
-1.5455071871831254,1.043944152716755,-0.47890372850921675,-0.4448294924492011,-0.14100574689233047,0,1,0,0,0,1,0,0,1,0
0.841594769185855,0.2326739885129989,-0.47890372850921675,-0.4448294924492011,-0.4761019129518805,0,1,0,1,0,0,0,1,0,0
0.841594769185855,0.009629413901113378,-0.47890372850921675,-0.4448294924492011,-0.45991485950848476,0,1,0,0,0,1,0,1,0,0
0.841594769185855,-0.585156118397248,-0.47890372850921675,-0.4448294924492011,-0.4909205563847778,0,1,0,0,0,1,0,1,0,0
-0.35195620899863517,0.9018077123486554,-0.47890372850921675,-0.4448294924492011,-0.392267471983846,0,1,0,0,0,1,0,1,0,0
0.841594769185855,-0.585156118397248,-0.47890372850921675,-0.4448294924492011,-0.4937385532708042,1,0,0,0,1,0,0,1,0,0
-1.5455071871831254,-0.2877633522480673,-0.47890372850921675,-0.4448294924492011,0.8804698047297151,1,0,0,0,0,1,0,1,0,0
-1.5455071871831254,-0.8082006930091334,0.4811038987780187,-0.4448294924492011,1.1168336423058045,1,0,0,1,0,0,0,0,1,0
-0.35195620899863517,0.4557185631248844,-0.47890372850921675,-0.4448294924492011,-0.39468345010972594,0,1,0,1,0,0,0,0,1,0
0.841594769185855,-0.43645973532265764,-0.47890372850921675,-0.4448294924492011,-0.4724779457630605,1,0,0,0,0,1,0,1,0,0
0.841594769185855,-0.43645973532265764,-0.47890372850921675,-0.4448294924492011,-0.4909205563847778,0,1,0,0,0,1,0,1,0,0
-1.5455071871831254,0.7436458067693482,-0.47890372850921675,-0.4448294924492011,-0.10774642562021663,0,1,0,1,0,0,0,1,0,0
0.841594769185855,-0.47363383109130525,-0.47890372850921675,-0.4448294924492011,-0.5038044845344705,0,1,0,1,0,0,0,1,0,0
-1.5455071871831254,-2.0721199491431515,0.4811038987780187,1.8658125933285936,2.2856026827414984,1,0,0,0,0,1,0,0,1,0
-1.5455071871831254,0.8489825068988477,-0.47890372850921675,-0.4448294924492011,-0.054030534360652034,0,1,0,0,0,1,0,0,1,0
-1.5455071871831254,1.4965932446470167,-0.47890372850921675,0.7104915504396963,4.1405095109270995,1,0,0,1,0,0,0,0,1,0
0.841594769185855,0.21186267688487204,-0.47890372850921675,-0.4448294924492011,-0.4937385532708042,1,0,0,0,1,0,0,1,0,0
0.841594769185855,-0.49941788717781627,1.441111526065254,-0.4448294924492011,-0.19415726566168953,0,1,0,0,1,0,0,1,0,0
0.841594769185855,-0.8082006930091334,-0.47890372850921675,-0.4448294924492011,-0.6435291970753615,0,1,0,0,0,1,0,1,0,0
-0.35195620899863517,1.1612471348277398,-0.47890372850921675,-0.4448294924492011,-0.40483055823842173,1,0,0,0,1,0,0,0,1,0
0.841594769185855,-0.030123287054598522,-0.47890372850921675,-0.4448294924492011,-0.48794020576869224,0,1,0,0,0,1,0,1,0,0
-1.5455071871831254,-2.15241599600343,0.4811038987780187,1.8658125933285936,2.2856026827414984,0,1,0,0,0,1,0,0,1,0
-1.5455071871831254,0.31958467891167236,-0.47890372850921675,-0.4448294924492011,1.4996038215277188,1,0,0,1,0,0,0,1,0,0
-1.5455071871831254,-0.9568970760837239,0.4811038987780187,-0.4448294924492011,1.461270946191257,1,0,0,1,0,0,0,0,1,0
-0.35195620899863517,0.009629413901113378,0.4811038987780187,-0.4448294924492011,-0.17966139690640978,0,1,0,1,0,0,0,1,0,0
-1.5455071871831254,0.009629413901113378,-0.47890372850921675,-0.4448294924492011,0.45678841831540046,1,0,0,1,0,0,0,0,1,0
-1.5455071871831254,-0.43645973532265764,-0.47890372850921675,-0.4448294924492011,0.9637398732075442,1,0,0,1,0,0,0,0,1,0
-1.5455071871831254,-0.8825488845464287,1.441111526065254,1.8658125933285936,4.427608889146668,1,0,0,1,0,0,0,0,1,0
-0.35195620899863517,-0.2877633522480673,0.4811038987780187,0.7104915504396963,-0.14100574689233047,1,0,0,0,0,1,0,1,0,0
0.841594769185855,-0.13906696917347697,-0.47890372850921675,-0.4448294924492011,-0.4909205563847778,0,1,0,0,0,1,0,1,0,0
-0.35195620899863517,0.9761559038859505,0.4811038987780187,0.7104915504396963,-0.13617379064057056,0,1,0,0,0,1,0,1,0,0
0.841594769185855,-0.2877633522480673,-0.47890372850921675,-0.4448294924492011,-0.4917245939050707,1,0,0,0,0,1,0,1,0,0
-0.35195620899863517,-0.43645973532265764,0.4811038987780187,-0.4448294924492011,-0.14100574689233047,1,0,0,0,0,1,0,1,0,0
-0.35195620899863517,1.7939860107961974,-0.47890372850921675,-0.4448294924492011,-0.3729396469768063,0,1,0,0,0,1,0,1,0,0
-1.5455071871831254,0.08397760543840854,-0.47890372850921675,1.8658125933285936,2.5429855300127433,1,0,0,0,0,1,0,0,1,0
-1.5455071871831254,0.7531113292740651,0.4811038987780187,0.7104915504396963,1.956063266371472,1,0,0,1,0,0,0,0,1,0
0.841594769185855,-0.585156118397248,-0.47890372850921675,-0.4448294924492011,-0.503402465774324,0,1,0,0,0,1,0,1,0,0
0.841594769185855,-0.21341516071077213,-0.47890372850921675,-0.4448294924492011,-0.4909205563847778,0,1,0,0,0,1,0,1,0,0
-0.35195620899863517,0.009629413901113378,-0.47890372850921675,-0.4448294924492011,-0.40483055823842173,1,0,0,0,1,0,0,1,0,0
-0.35195620899863517,-0.585156118397248,0.4811038987780187,0.7104915504396963,-0.08302227187121151,1,0,0,0,0,1,0,1,0,0
0.841594769185855,-1.2080050286860455,7.201157289788666,1.8658125933285936,0.7007210321642464,0,1,0,0,0,1,0,1,0,0
-1.5455071871831254,0.4557185631248844,-0.47890372850921675,-0.4448294924492011,1.97796749045195,1,0,0,1,0,0,0,0,1,0
0.841594769185855,2.3144233515572634,-0.47890372850921675,-0.4448294924492011,-0.5229718885939516,0,1,0,0,0,1,0,1,0,0
-0.35195620899863517,0.4557185631248844,-0.47890372850921675,-0.4448294924492011,-0.392267471983846,1,0,0,0,0,1,0,0,1,0
0.841594769185855,0.08397760543840854,0.4811038987780187,0.7104915504396963,-0.2468255888058726,1,0,0,0,0,1,0,1,0,0
-1.5455071871831254,-1.031245267621019,-0.47890372850921675,0.7104915504396963,0.47708263457279204,1,0,0,1,0,0,0,0,1,0
0.841594769185855,-0.49941788717781627,1.441111526065254,-0.4448294924492011,-0.19415726566168953,1,0,0,0,1,0,0,1,0,0
-1.5455071871831254,1.1620263827291886,-0.47890372850921675,-0.4448294924492011,-0.09268618437473135,0,1,0,0,0,1,0,0,1,0
-1.5455071871831254,0.6044149461994748,-0.47890372850921675,0.7104915504396963,2.3225671480674617,0,1,0,0,0,1,0,0,1,0
0.841594769185855,-1.031245267621019,1.441111526065254,-0.4448294924492011,-0.2956283469486477,0,1,0,0,0,1,0,1,0,0
-1.5455071871831254,0.1640143482290756,0.4811038987780187,-0.4448294924492011,1.9396346151154884,1,0,0,0,0,1,0,1,0,0
0.841594769185855,-0.14774341872492794,-0.47890372850921675,-0.4448294924492011,-0.4909205563847778,0,1,0,0,0,1,0,1,0,0
-1.5455071871831254,-0.06471877763618179,0.4811038987780187,-0.4448294924492011,0.6437039483934793,0,1,0,0,0,1,0,0,1,0
-1.5455071871831254,0.8274595208113602,-0.47890372850921675,-0.4448294924492011,1.956063266371472,1,0,0,1,0,0,0,0,1,0
0.841594769185855,1.1248522869605408,-0.47890372850921675,-0.4448294924492011,-0.48794020576869224,0,1,0,0,0,1,0,1,0,0
-1.5455071871831254,1.1248522869605408,-0.47890372850921675,-0.4448294924492011,0.04260859067454624,0,1,0,0,0,1,0,0,1,0
-0.35195620899863517,-2.0721199491431515,0.4811038987780187,0.7104915504396963,-0.14100574689233047,0,1,0,0,0,1,0,0,1,0
-1.5455071871831254,-0.43645973532265764,2.4011191533524894,1.8658125933285936,4.439688779776068,1,0,0,0,0,1,0,0,1,0
-0.35195620899863517,-0.13906696917347697,-0.47890372850921675,-0.4448294924492011,-0.392267471983846,0,1,0,0,0,1,0,1,0,0
-0.35195620899863517,-0.3621115437853625,-0.47890372850921675,-0.4448294924492011,-0.392267471983846,0,1,0,0,0,1,0,1,0,0
-0.35195620899863517,0.4557185631248844,-0.47890372850921675,-0.4448294924492011,-0.392267471983846,0,1,0,0,0,1,0,1,0,0
-0.35195620899863517,-0.43645973532265764,-0.47890372850921675,-0.4448294924492011,-0.392267471983846,1,0,0,0,0,1,0,0,1,0
-0.35195620899863517,0.7531113292740651,-0.47890372850921675,-0.4448294924492011,-0.392267471983846,1,0,0,0,0,1,0,1,0,0
0.841594769185855,-0.3750530387219632,0.4811038987780187,-0.4448294924492011,-0.33235121446202304,1,0,0,0,0,1,0,1,0,0
0.841594769185855,-1.9977717576058562,0.4811038987780187,0.7104915504396963,-0.33621677946343104,0,1,0,0,0,1,0,1,0,0
0.841594769185855,0.9018077123486554,-0.47890372850921675,-0.4448294924492011,-0.4761019129518805,0,1,0,0,0,1,0,1,0,0
0.841594769185855,-0.5108079268599528,-0.47890372850921675,-0.4448294924492011,-0.46523001138542064,0,1,0,0,0,1,0,1,0,0
-1.5455071871831254,2.260416249911187,-0.47890372850921675,-0.4448294924492011,0.03294467817102641,0,1,0,0,0,1,0,0,1,0
0.841594769185855,-1.105593459158314,0.4811038987780187,0.7104915504396963,-0.5038044845344705,0,1,0,1,0,0,0,1,0,0
0.841594769185855,-0.3621115437853625,0.4811038987780187,-0.4448294924492011,-0.29949391195005565,0,1,0,0,0,1,0,1,0,0
0.841594769185855,-0.14848909925123388,-0.47890372850921675,-0.4448294924492011,-0.5038856613995,0,1,0,1,0,0,0,1,0,0
0.841594769185855,-0.13906696917347697,-0.47890372850921675,-0.4448294924492011,-0.45991485950848476,0,1,0,0,0,1,0,1,0,0
-1.5455071871831254,-0.585156118397248,-0.47890372850921675,0.7104915504396963,0.4195011783118195,1,0,0,0,0,1,0,0,1,0
-0.35195620899863517,0.6044149461994748,-0.47890372850921675,-0.4448294924492011,-0.392267471983846,1,0,0,0,0,1,0,1,0,0
0.841594769185855,-0.5424740988143025,-0.47890372850921675,-0.4448294924492011,-0.49124139827989466,1,0,0,0,1,0,0,1,0,0
0.841594769185855,-0.5424740988143025,-0.47890372850921675,-0.4448294924492011,-0.49124139827989466,1,0,0,0,1,0,0,1,0,0
0.841594769185855,0.7531113292740651,0.4811038987780187,4.176454679106389,-0.10428287937895517,0,1,0,0,0,1,0,1,0,0
-0.35195620899863517,-0.06471877763618179,0.4811038987780187,-0.4448294924492011,-0.10774642562021663,0,1,0,1,0,0,0,1,0,0
0.841594769185855,1.1248522869605408,-0.47890372850921675,0.7104915504396963,-0.36416094885860895,1,0,0,1,0,0,0,1,0,0
0.841594769185855,0.38137037158758924,-0.47890372850921675,-0.4448294924492011,-0.5072680307757319,0,1,0,0,0,1,0,1,0,0
0.841594769185855,0.18873783621428197,0.4811038987780187,-0.4448294924492011,-0.34394790946624687,0,1,0,0,1,0,0,1,0,0
0.841594769185855,0.009629413901113378,-0.47890372850921675,-0.4448294924492011,-0.503402465774324,0,1,0,0,0,1,0,1,0,0
-1.5455071871831254,2.2400751600199684,0.4811038987780187,-0.4448294924492011,0.8108896347043725,1,0,0,1,0,0,0,0,1,0
0.841594769185855,-0.46320045035561286,-0.47890372850921675,-0.4448294924492011,-0.5038044845344705,1,0,0,1,0,0,0,1,0,0
0.841594769185855,0.21186267688487204,-0.47890372850921675,-0.4448294924492011,-0.4937385532708042,1,0,0,0,1,0,0,1,0,0
-1.5455071871831254,-0.43645973532265764,-0.47890372850921675,-0.4448294924492011,0.6958890759124865,1,0,0,1,0,0,0,0,1,0
-1.5455071871831254,-0.3621115437853625,0.4811038987780187,-0.4448294924492011,0.4280382786174289,0,1,0,1,0,0,0,0,1,0
0.841594769185855,-0.8825488845464287,0.4811038987780187,-0.4448294924492011,-0.5179795113946333,0,1,0,0,0,1,0,1,0,0
0.841594769185855,-0.8082006930091334,-0.47890372850921675,-0.4448294924492011,-0.48794020576869224,0,1,0,0,0,1,0,1,0,0
-1.5455071871831254,-0.585156118397248,-0.47890372850921675,-0.4448294924492011,1.97796749045195,0,1,0,1,0,0,0,1,0,0
0.841594769185855,-1.9977717576058562,2.4011191533524894,0.7104915504396963,-0.2361952850520008,1,0,0,0,0,1,0,1,0,0
-1.5455071871831254,-0.17777449639258092,0.4811038987780187,-0.4448294924492011,0.9446536460130925,1,0,0,1,0,0,0,1,0,0
0.841594769185855,-0.585156118397248,-0.47890372850921675,-0.4448294924492011,-0.503402465774324,1,0,0,0,0,1,0,1,0,0
-1.5455071871831254,-0.21341516071077213,-0.47890372850921675,1.8658125933285936,3.4443057919135254,0,1,0,1,0,0,0,0,1,0
0.841594769185855,-0.7338525014718383,-0.47890372850921675,-0.4448294924492011,-0.5659762992346149,0,1,0,1,0,0,0,1,0,0
0.841594769185855,-0.8082006930091334,-0.47890372850921675,-0.4448294924492011,-0.4932553576456282,0,1,0,0,0,1,0,1,0,0
-1.5455071871831254,0.9018077123486554,-0.47890372850921675,-0.4448294924492011,3.754034187651336,1,0,0,1,0,0,0,1,0,0
0.841594769185855,-2.1464681406804464,-0.47890372850921675,1.8658125933285936,-0.3392763741620453,1,0,0,1,0,0,0,1,0,0
0.841594769185855,0.1583257969757037,-0.47890372850921675,-0.4448294924492011,-0.4903561838945722,0,1,0,0,0,1,0,1,0,0
-1.5455071871831254,0.38137037158758924,0.4811038987780187,-0.4448294924492011,0.36151770329070054,1,0,0,0,0,1,0,1,0,0
0.841594769185855,-0.14774341872492794,-0.47890372850921675,-0.4448294924492011,-0.4909205563847778,0,1,0,0,0,1,0,1,0,0
-0.35195620899863517,-0.8825488845464287,-0.47890372850921675,-0.4448294924492011,0.7770659409420531,0,1,0,0,0,1,0,1,0,0
0.841594769185855,-2.1464681406804464,4.32113440792696,1.8658125933285936,0.26294579575479826,0,1,0,0,0,1,0,1,0,0
-0.35195620899863517,0.4557185631248844,-0.47890372850921675,-0.4448294924492011,-0.392267471983846,1,0,0,0,0,1,0,1,0,0
0.841594769185855,-0.6379698043316342,-0.47890372850921675,-0.4448294924492011,-0.49414057203095063,0,1,0,0,1,0,0,1,0,0
-0.35195620899863517,-0.9568970760837239,-0.47890372850921675,-0.4448294924492011,-0.41159529699088565,1,0,0,1,0,0,0,1,0,0
-1.5455071871831254,0.4557185631248844,0.4811038987780187,1.8658125933285936,1.6758098037693971,0,1,0,0,0,1,0,0,1,0
0.841594769185855,-0.6595043099345431,-0.47890372850921675,-0.4448294924492011,-0.4928533388854818,0,1,0,0,0,1,0,1,0,0
0.841594769185855,-0.13906696917347697,1.441111526065254,-0.4448294924492011,-0.4903561838945722,0,1,0,0,0,1,0,1,0,0
-1.5455071871831254,-0.5108079268599528,0.4811038987780187,-0.4448294924492011,1.5458301805970556,1,0,0,1,0,0,0,0,1,0
0.841594769185855,-0.43645973532265764,-0.47890372850921675,1.8658125933285936,-0.32075451945779926,1,0,0,0,0,1,0,0,1,0
0.841594769185855,-0.585156118397248,-0.47890372850921675,-0.4448294924492011,-0.4928533388854818,0,1,0,0,0,1,0,1,0,0
0.841594769185855,0.08397760543840854,-0.47890372850921675,-0.4448294924492011,-0.4917245939050707,1,0,0,0,0,1,0,1,0,0
-0.35195620899863517,1.199200478497836,-0.47890372850921675,-0.4448294924492011,-0.14100574689233047,0,1,0,0,0,1,0,1,0,0
-0.35195620899863517,-0.5108079268599528,-0.47890372850921675,-0.4448294924492011,-0.4405870345014451,0,1,0,0,0,1,0,1,0,0
-0.35195620899863517,-0.13906696917347697,-0.47890372850921675,-0.4448294924492011,-0.3990322107363099,1,0,0,0,0,1,0,1,0,0
0.841594769185855,0.6787631377367699,-0.47890372850921675,-0.4448294924492011,-0.4903561838945722,0,1,0,0,0,1,0,1,0,0
0.841594769185855,-0.2877633522480673,-0.47890372850921675,-0.4448294924492011,-0.48794020576869224,0,1,0,0,0,1,0,1,0,0
0.841594769185855,-0.6595043099345431,0.4811038987780187,-0.4448294924492011,-0.4536333163811969,1,0,0,0,0,1,0,1,0,0
0.841594769185855,-0.13906696917347697,0.4811038987780187,-0.4448294924492011,-0.33718317071378295,0,1,0,0,0,1,0,1,0,0
0.841594769185855,-0.7338525014718383,-0.47890372850921675,-0.4448294924492011,-0.4761019129518805,1,0,0,0,0,1,0,1,0,0
-0.35195620899863517,0.3070221800502941,0.4811038987780187,-0.4448294924492011,-0.23764487192752876,0,1,0,0,0,1,0,1,0,0
0.841594769185855,1.570941436184312,-0.47890372850921675,-0.4448294924492011,-0.4937385532708042,0,1,0,0,0,1,0,1,0,0
-0.35195620899863517,-1.9977717576058562,0.4811038987780187,0.7104915504396963,-0.28113247819336795,0,1,0,0,0,1,0,1,0,0
0.841594769185855,-0.6595043099345431,-0.47890372850921675,-0.4448294924492011,-0.4932553576456282,0,1,0,0,0,1,0,1,0,0
0.841594769185855,-1.307059820279687,2.4011191533524894,0.7104915504396963,-0.15131327596858474,1,0,0,0,0,1,0,1,0,0
0.841594769185855,-0.14774341872492794,-0.47890372850921675,-0.4448294924492011,-0.4909205563847778,0,1,0,0,0,1,0,1,0,0
